"created_at","user_id","screen_name","status_id","full_text"
"Thu Oct 07 01:13:39 +0000 2021","2271883289","Tucker_TnL","1445920221236060166","Hi, I just received my monthly charge of $60 from Heroku that keeps the database running on https://t.co/180MPXn68r.

If you enjoy the site, please consider becoming a monthly Patron (even $1/month helps!) to help cover the overhead costs.

#nflverse

https://t.co/3vgfU0K2QQ https://t.co/v4GNTtrfmn"
"Thu Oct 07 02:06:58 +0000 2021","1371650306732351491","BabhBear","1445933640844824578","Since Justin Fields is now the starter it is time to monitor his EPA journey. It's off to a slow start ;) 
#nflverse

@tejfbanalytics Thanks for the tutorial on this one. https://t.co/puRX0dFJZr"
"Thu Oct 07 15:04:00 +0000 2021","37262155","G_ROG","1446129186528055298","QB Adjusted EPA per Play through week 4. The Jets and Giants both got their first wins thanks to Jones and Wilson playing well above their baselines, don't expect that to hold. #nflverse https://t.co/9Kk24GdI3S"
"Mon Oct 04 17:28:43 +0000 2021","1034447195368505344","CowboysStats","1445078440944754691","@danmorse_ @mrcaseb i support the #nflverse because it's brave enough to state publicly that sam darnold is bad"
"Mon Oct 04 00:05:03 +0000 2021","1081617957439049729","ThePuntRunts","1444815794249023490","Your weekly pending-SNF-and-MNF punter EPA rankings!

🦵JACK FOX IS BACK FOLKS soak it in #OnePride 
🦵Bojo continues to be a brilliant signing
🦵Youngsters Logan Cooke and AJ Cole III are thriving
🦵Michael Dickson quietly climbing after a rocky start

#nflverse https://t.co/odMcOYqdtk"
"Mon Oct 04 15:46:22 +0000 2021","1194759040657551361","tejfbanalytics","1445052683308584961","through the first four weeks of the season, no one has had a higher average depth of target on completed passes than lamar jackson #nflverse https://t.co/kTTEeSdFI6"
"Fri Oct 01 14:24:35 +0000 2021","1205557554442575878","mrcaseb","1443944941072363531","PSA: The nflfastR roster data in the #nflverse now provides headshot urls and pff ids for most 2021 rookies. 
Get them with `nflreadr::load_rosters()`"
"Mon Oct 04 18:52:16 +0000 2021","1205557554442575878","mrcaseb","1445099469457006596","I have been bullied by @PFF_Moo to add an NFL team tiers function to the #nflverse. A first draft is built into nflplotR. Here’s how it looks like
https://t.co/fjVhzsLVWj"
"Tue Oct 05 15:01:26 +0000 2021","1205557554442575878","mrcaseb","1445403763326468098","The #nflverse when GitHub Actions aren't working https://t.co/a7vthgT2v9"
"Tue Oct 05 17:12:42 +0000 2021","1209594095422902272","Mike_Lounsberry","1445436800131080194","Efficiency when using pass/run in the redzone, Weeks 1-4.

Data: @nflfastR 

#nflverse https://t.co/uu7OIOUgzY"
"Tue Oct 05 12:09:08 +0000 2021","1210634054682468352","Cooper_DFF","1445360404784365571","Pace and efficiency charts through week 4 - I think that Chiefs OL might be figuring things out.

#nflverse https://t.co/9UaPLpnOqY"
"Thu Sep 30 16:32:31 +0000 2021","1253008519919546370","nflfastR","1443614746201231360","** ❗ NEW from #nflverse ❗ **

Have you ever wanted to do the following?
--&gt; Transparent logos
--&gt; Black &amp; white logos
--&gt; Logos in axis labels

INTRODUCING: nflplotR by @mrcaseb, an R package for easily making these plots

📊 https://t.co/GbTcC8laAb https://t.co/rQCo16uNZY"
"Thu Sep 30 02:52:08 +0000 2021","1369000075666591745","cdvalenti","1443408292403982336","Week 3 of NFL QB DICK Size. Comparing each QB's Air Yards and Passing Touchdowns. Now with logos and color. 

Data: #nflverse https://t.co/Gsdm8paVHI"
"Fri Oct 01 11:37:22 +0000 2021","1369000075666591745","cdvalenti","1443902859284779012","Which teams are benefiting from some early season turnover luck? Adjusting Defensive EPA/P for turnovers. Teams with a red Diff rely heavily on turnovers for defensive success.

Data: #nflverse https://t.co/zniOD0hILM"
"Wed Oct 06 01:10:26 +0000 2021","1369000075666591745","cdvalenti","1445557025014837256","Week 4 of NFL QB DICK Size... Scoring each QB by their Air Yards and Passing Touchdowns. Now includes week to week DICK movement. 

#nflverse #python #matplotlib https://t.co/MvRuCFmgwn"
"Sat Oct 02 04:20:58 +0000 2021","1371650306732351491","BabhBear","1444155421590265857","@gridironborn Thanks to a tutorial from @tejfbanalytics I wanted to re-create your graph using EPA values. 

That super outlier is actually not the Browns / Bears game, but the 2019 Bears / Saints game where they rushed for 17 yards on 7 carries. 

#nflverse https://t.co/x7ga710UIV"
"Sun Oct 03 01:25:13 +0000 2021","1371650306732351491","BabhBear","1444473580524384266","Two pretty charts showing ugly Bears data. Since Matt Nagy took over his offense has been a bottom 10 unit in both pass/rush EPA. 

It's time for an upgrade

#nflverse https://t.co/46J9aytdyF"
"Thu Oct 07 02:06:58 +0000 2021","1371650306732351491","BabhBear","1445933640844824578","Since Justin Fields is now the starter it is time to monitor his EPA journey. It's off to a slow start ;) 
#nflverse

@tejfbanalytics Thanks for the tutorial on this one. https://t.co/puRX0dFJZr"
"Tue Oct 05 00:47:59 +0000 2021","1424719123","danmorse_","1445188987044306944","@CowboysStats @adriancm93 Wow @CowboysStats might be the biggest Mike McCarthy fan in the #nflverse"
"Mon Oct 04 15:59:37 +0000 2021","1433130120945020929","YinzsideTheGame","1445056019063791629","Through 4 weeks, the worst performing QB in the AFC North has been Ben Roethlisberger, and by a wide margin. Burrow, Jackson, and Mayfield have put together a body of impressive work despite some hiccups here and there. #nflverse https://t.co/wAcQF6dT8Q"
"Mon Oct 04 18:08:28 +0000 2021","1433130120945020929","YinzsideTheGame","1445088445693677584","Some progress here for the #Steelers on their first down play calls yesterday. Averaged a gain of 4.4 yards. 5 of a possible 25 plays were for either no gain or negative yardage. 10 runs, 15 pass. 
Avg. EPA on runs: .00672
Avg. EPA on pass: -.027
#nflverse https://t.co/R9yBGw15ap"
"Mon Oct 04 18:11:26 +0000 2021","1433130120945020929","YinzsideTheGame","1445089192510464003","#Steelers had a marked improvement in running the ball against the #Packers yesterday. Best run came through the ends, but most attempts seemed to be behind the guards. #nflverse https://t.co/xVlanGK7Lc"
"Fri Oct 01 14:02:42 +0000 2021","1442936984402632704","KFL_analytics","1443939433187786779","Working on some win probability and match-up luck in the KFL. Over the last three years, Nick's Fighting Ducks and Jeff's Slugs tied for the honor of luckiest win. Both won scoring a measly 47 points which gave them just a 4.8% chance of victory. #ffverse #nflverse #KFL https://t.co/YLSvHVvgF2"
"Tue Oct 05 17:39:58 +0000 2021","1442936984402632704","KFL_analytics","1445443661559263234","The KFL analytics blog is up! https://t.co/0FViih9CKE

Check out the full write up on expected wins and luck in the KFL. I'll tweet some interesting findings over the next couple days. Data tables to search and a year by year review using expected wins. #ffverse #KFL #nflverse"
